,EEG.Fp1,EEG.Fz,EEG.F3,EEG.F7,EEG.FT9,EEG.FC5,EEG.FC1,EEG.C3,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.Pz,EEG.P3,EEG.P7,EEG.O1,EEG.Oz,EEG.O2,EEG.P4,EEG.P8,EEG.TP10,EEG.CP6,EEG.CP2,EEG.C4,EEG.T8,EEG.FT10,EEG.FC6,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.AF7,EEG.AF3,EEG.AFz,EEG.F1,EEG.F5,EEG.FT7,EEG.FC3,EEG.C1,EEG.C5,EEG.TP7,EEG.CP3,EEG.P1,EEG.P5,EEG.PO7,EEG.PO3,EEG.POz,EEG.PO4,EEG.PO8,EEG.P6,EEG.P2,EEG.CPz,EEG.CP4,EEG.TP8,EEG.C6,EEG.C2,EEG.FC4,EEG.FT8,EEG.F6,EEG.AF8,EEG.AF4,EEG.F2,EEG.FCz,number
19,0.062966056,0.016900126,0.035088263,0.030764623,0.02682875,0.068924315,0.009947262,0.014794479,0.03128878,0.023501627,0.013013366,0.008624014,0.023513295,0.00936661,0.022515086,0.10614296,0.024402607,0.022585955,0.035575397,0.025733136,0.07503139,0.028566152,0.013405971,0.014247041,0.067654416,0.038667783,0.02886106,0.010080325,0.013659957,0.027883084,0.024332922,0.06295534,0.026434984,0.017293047,0.014216703,0.04247476,0.019268436,0.025869844,0.0125715835,0.039383616,0.02841668,0.011285702,0.011028243,0.019629193,0.0101215355,0.031526808,0.05196707,0.06193036,0.04440105,0.03524027,0.023907507,0.0068266233,0.018660331,0.01836235,0.07484513,0.0076823025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
20,0.06815625,0.009553195,0.03271523,0.026063908,0.026776958,0.059497673,0.014022456,0.018771572,0.024887308,0.033745706,0.018438332,0.00811339,0.018673029,0.01292505,0.023915837,0.091100544,0.020802524,0.023715606,0.045407537,0.02472635,0.06447693,0.02285551,0.0110289985,0.015947508,0.062879674,0.026610805,0.026634138,0.007587353,0.015886985,0.01888867,0.021084312,0.0555058,0.022075007,0.018521825,0.018770706,0.033621382,0.02481029,0.02125489,0.012686473,0.03769584,0.032096352,0.012944627,0.017020034,0.011811419,0.014744245,0.023703052,0.060666304,0.060849097,0.0356082,0.037251487,0.026239395,0.010842038,0.021243755,0.015151044,0.06923968,0.007777158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21,0.058124542,0.013098756,0.051644713,0.026308488,0.019908624,0.06699766,0.012783381,0.014150191,0.021071477,0.038353804,0.015873872,0.0108556235,0.017511914,0.012839313,0.01964378,0.07440428,0.03030473,0.028469957,0.038838487,0.022552436,0.06890026,0.021777503,0.012936191,0.01215183,0.054011952,0.022837278,0.029684836,0.00868344,0.013579311,0.0275934,0.024164964,0.057545613,0.016680328,0.015344824,0.013390194,0.044490885,0.021660049,0.02082245,0.0070678806,0.034522586,0.026017081,0.0104355095,0.009857756,0.008812775,0.011117086,0.022369016,0.051385954,0.05529225,0.0404206,0.032948673,0.02836467,0.009424392,0.029271062,0.015822485,0.06672445,0.007317003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
22,0.04569872,0.011039462,0.035108525,0.021276357,0.024087481,0.060479563,0.010579851,0.011134709,0.027667051,0.02977609,0.012005171,0.009781864,0.016225638,0.014705642,0.014471825,0.0539987,0.028289804,0.018542245,0.028418183,0.023327587,0.06638968,0.020100439,0.008611211,0.01111051,0.050266527,0.019149747,0.025879283,0.009022085,0.009606364,0.021839127,0.019318722,0.055128798,0.017171036,0.014032631,0.0189829,0.027374854,0.017419698,0.018322503,0.008113387,0.026207972,0.028867722,0.01225546,0.009427269,0.010969853,0.011228984,0.025174195,0.031991903,0.064076565,0.029292833,0.026124587,0.026876083,0.009184136,0.022345675,0.022977345,0.05044771,0.0086109815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
23,0.0439418,0.01086484,0.04565341,0.021643415,0.018673254,0.08095705,0.010969976,0.012143419,0.029469488,0.019223994,0.012789504,0.007206145,0.01838678,0.011605132,0.014021835,0.064716846,0.020052785,0.015471743,0.034704268,0.0214693,0.07304193,0.01623375,0.0097582685,0.009252009,0.060825802,0.018854361,0.016518015,0.008681414,0.008705048,0.013249586,0.01719967,0.044398267,0.019574633,0.011176251,0.012780761,0.033976164,0.019651078,0.027504541,0.013024655,0.028180849,0.02249874,0.009181901,0.008421587,0.01105528,0.009026888,0.02156144,0.023534613,0.06151507,0.030900983,0.024048189,0.024511779,0.0067736744,0.025842581,0.024478385,0.044608526,0.0075006443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
24,0.047227856,0.015717162,0.029246137,0.02092967,0.021037325,0.06227904,0.008802386,0.01075606,0.030285869,0.022156572,0.015306571,0.0066543967,0.017529868,0.012672928,0.011679859,0.06419232,0.023808382,0.017865853,0.026317447,0.021530947,0.075234406,0.016967619,0.010728621,0.0076022237,0.05286696,0.025732666,0.02654535,0.007896172,0.009591861,0.0135488,0.017382784,0.03543254,0.018166635,0.009743288,0.014124385,0.02848152,0.0152813755,0.035513997,0.013746277,0.022575304,0.025742047,0.008013726,0.011497972,0.012289781,0.012631613,0.022421312,0.030007062,0.054087278,0.02594032,0.021886682,0.024298154,0.007472746,0.029318815,0.01915297,0.050962873,0.0066972068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
25,0.031414047,0.012678423,0.04308745,0.014418829,0.018066077,0.06136537,0.007720686,0.006390806,0.03072968,0.014156093,0.012421196,0.00477675,0.014658808,0.01055689,0.010573639,0.05108354,0.024978539,0.014810718,0.032970957,0.020278325,0.07061962,0.023156224,0.009630132,0.008636947,0.057828818,0.022193361,0.019047376,0.006411242,0.009391506,0.012417109,0.018511545,0.0306884,0.019776199,0.014774412,0.014977126,0.027165994,0.011392588,0.025127038,0.010127041,0.034406397,0.021926828,0.006221332,0.010231749,0.01237816,0.0067462977,0.02600674,0.032706555,0.053397086,0.026407072,0.023419619,0.020676676,0.0063176015,0.023110267,0.020935128,0.038174886,0.0058441996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
26,0.029969266,0.01029127,0.03129348,0.011951911,0.014891713,0.0456096,0.006175914,0.008078405,0.032049984,0.013705469,0.01981286,0.005656523,0.0103885615,0.012264611,0.006126733,0.042830594,0.026183074,0.013203961,0.023261705,0.01661422,0.08979449,0.01969032,0.0065234774,0.009357852,0.046600446,0.010268007,0.010426145,0.005423595,0.0099770585,0.016203148,0.013239071,0.03845905,0.021349242,0.016281225,0.010437047,0.016979191,0.0144426795,0.020703347,0.01369067,0.038329627,0.018997554,0.006508537,0.008486078,0.01579264,0.010920781,0.025500994,0.017868908,0.04949742,0.016129877,0.020859947,0.024227146,0.0039059215,0.02358344,0.012070799,0.01776462,0.006098229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
27,0.041607402,0.009759573,0.030831227,0.013205759,0.01419261,0.041322764,0.004937165,0.008613933,0.021864621,0.019936927,0.012995159,0.005030507,0.008458762,0.011077008,0.0068345526,0.04011847,0.019943004,0.018719088,0.019632144,0.016025763,0.06318676,0.013127384,0.0063683656,0.0062813405,0.03240883,0.014497313,0.014713707,0.0033757526,0.009195039,0.017062707,0.013900968,0.029997187,0.013800358,0.017308425,0.009017867,0.014005176,0.0135292215,0.009095114,0.008302686,0.026702525,0.0211557,0.008062821,0.010059155,0.013717938,0.010339691,0.020727599,0.019330416,0.045730792,0.019260535,0.022585955,0.020246936,0.004415544,0.020237958,0.012177721,0.02114141,0.006460319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
28,0.032046866,0.009421483,0.024643349,0.0069536106,0.01373383,0.052989125,0.0032614188,0.010371848,0.017504891,0.01916709,0.015228167,0.0048251012,0.011668681,0.008476609,0.0080784615,0.034978367,0.0135679515,0.013252969,0.01852086,0.011404606,0.04876378,0.012665776,0.0060489327,0.007835268,0.032404047,0.012944605,0.012131808,0.002809747,0.008114559,0.009600582,0.018275412,0.025918167,0.010320052,0.0055894624,0.00960084,0.011386145,0.017975643,0.009976734,0.0058111786,0.025714269,0.016159665,0.0042543225,0.0072797053,0.008227707,0.0057378206,0.008295216,0.017643133,0.043014325,0.0132834725,0.019229045,0.017133083,0.00429393,0.013217917,0.010068294,0.01724627,0.0038857353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
29,0.023821162,0.0053105117,0.022146335,0.013073326,0.010626514,0.06056529,0.0037818407,0.011701461,0.017662758,0.0155831855,0.018265454,0.0054913764,0.007520481,0.0058725653,0.0056502908,0.024066843,0.013825339,0.013964771,0.01650371,0.012824615,0.05160816,0.011503629,0.0077571436,0.008559098,0.03364192,0.007867862,0.0120587405,0.0023027149,0.006611095,0.0050998023,0.01891741,0.027459797,0.0062631303,0.0066912496,0.0061282953,0.012735216,0.0065722787,0.008617484,0.004737292,0.015994897,0.019886235,0.0066816765,0.009819227,0.010243164,0.004953114,0.0074180122,0.012685121,0.03723925,0.015335921,0.008734316,0.01054607,0.0033265417,0.014819554,0.011914676,0.016341904,0.004236378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0,0.025035333,0.010262867,0.024281485,0.012989569,0.0036987865,0.00661866,0.0014365434,0.003552557,0.013719892,0.04582355,0.006441634,0.0030781284,0.00526071,0.0075333323,0.013554002,0.011590709,0.01312517,0.024144096,0.010817846,0.0070068785,0.06771922,0.018732263,0.0058339634,0.004457501,0.019949557,0.002422202,0.007852156,0.0035039312,0.0036252274,0.0028810669,0.009943109,0.0146032395,0.022426164,0.0079665445,0.0040966216,0.012896951,0.0061152945,0.022425413,0.007432101,0.010110069,0.0039041925,0.007223747,0.0063509988,0.020569336,0.013768385,0.0063885995,0.009765131,0.011040237,0.008867687,0.024746956,0.007910237,0.0033129437,0.0053967237,0.01672051,0.012662587,0.0025164862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1,0.027972572,0.010759465,0.019810818,0.014449318,0.0059913597,0.011021083,0.001947892,0.0065262113,0.008278178,0.03459277,0.007847866,0.004674637,0.005415714,0.012404899,0.022334574,0.012100927,0.01653911,0.016560744,0.026150078,0.019314675,0.13832842,0.023011593,0.007671502,0.011137826,0.030153874,0.0025006174,0.006983377,0.003369762,0.0050072223,0.004905026,0.01232633,0.018556407,0.019406363,0.0095566595,0.0075251292,0.021110483,0.011862907,0.029807925,0.008392142,0.010826868,0.0057580583,0.007014088,0.008432055,0.022772154,0.020268897,0.022665722,0.009276143,0.016794648,0.009610386,0.024824787,0.0058754347,0.00476143,0.006012113,0.029133568,0.00755779,0.0028708384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2,0.015477552,0.019399295,0.030032912,0.021913296,0.0071578724,0.014860071,0.0021407367,0.006495382,0.0074232053,0.037150834,0.007878173,0.0061528604,0.0049009714,0.015737813,0.017729597,0.013823251,0.016475298,0.035205927,0.013117956,0.017157422,0.0991971,0.030978667,0.006726805,0.0060389824,0.03993997,0.0032322921,0.008982723,0.004930977,0.0061133266,0.004304195,0.011095425,0.022865877,0.018718798,0.009503301,0.004405847,0.023458898,0.01227571,0.026429014,0.0076882388,0.011765615,0.008113564,0.00893862,0.010767911,0.0316059,0.019125588,0.017133899,0.0047308207,0.014903242,0.010944255,0.024272427,0.008699253,0.005224256,0.009555314,0.029190961,0.006798632,0.0028118012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3,0.016833002,0.015952587,0.023611875,0.017166637,0.010468636,0.016444258,0.0017992625,0.0077395816,0.010808316,0.04096346,0.007351383,0.0032500688,0.005870519,0.018533248,0.021021152,0.014515328,0.024760399,0.028326947,0.02087436,0.027447522,0.13491939,0.029838745,0.011574279,0.008599866,0.04241681,0.0034345447,0.012071049,0.004550116,0.006479362,0.0063505704,0.014201055,0.024762671,0.028933197,0.012483743,0.006975792,0.023410363,0.016919704,0.030160269,0.011990975,0.017035667,0.008542522,0.014876281,0.01022797,0.02717372,0.026251078,0.032370657,0.008043486,0.014125282,0.015192655,0.024425173,0.011084201,0.00399082,0.008007027,0.0330062,0.01233115,0.002826015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4,0.029181985,0.016006362,0.02122683,0.017444514,0.011383721,0.016726188,0.004526048,0.009414973,0.011220931,0.03864919,0.01031599,0.0032742303,0.008382129,0.026388137,0.033536542,0.026610976,0.026143335,0.03455355,0.026251024,0.02320997,0.19663289,0.035184104,0.009288629,0.007316623,0.035896387,0.005001611,0.013955401,0.0069573363,0.010457254,0.005126496,0.014728804,0.026436536,0.033858128,0.013623555,0.006537689,0.02674642,0.024045095,0.038288683,0.009943741,0.026656374,0.0073336377,0.012132887,0.009905,0.025839387,0.017171979,0.020490333,0.0143113,0.0120605035,0.009563137,0.026179934,0.010078604,0.0044639604,0.0087080775,0.029415175,0.011380822,0.0028795314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5,0.030324087,0.013586246,0.037001003,0.025090856,0.01833258,0.021725196,0.0061729276,0.0063201855,0.009280043,0.0538409,0.017271094,0.0055113877,0.00858502,0.035183262,0.030364297,0.031406254,0.026933229,0.035785843,0.038998503,0.017702898,0.2579449,0.028963454,0.011000887,0.011181457,0.055730265,0.005402064,0.012719927,0.006361649,0.009314531,0.009576136,0.015581718,0.028755032,0.030109158,0.012634591,0.008975119,0.023061559,0.022910528,0.021312647,0.011222544,0.03448308,0.0065279007,0.014696873,0.011006129,0.035186894,0.019168958,0.026383877,0.017263966,0.037705828,0.016865037,0.027899692,0.013387726,0.0044096364,0.011549962,0.038752597,0.014637591,0.0052607767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6,0.021627767,0.019105725,0.09007227,0.019953001,0.016286086,0.024806894,0.0071117505,0.0077138804,0.0086437585,0.058157504,0.017733747,0.005077505,0.008912135,0.032303944,0.02288301,0.030538803,0.029804919,0.05125062,0.03052297,0.025528627,0.15970531,0.037075568,0.010611688,0.01083675,0.06182831,0.0054856124,0.010948119,0.008483679,0.010002976,0.0097238105,0.018565744,0.028681256,0.030691061,0.016494993,0.009571952,0.03033463,0.023200558,0.025840936,0.014494284,0.032954838,0.007196193,0.010824269,0.01960747,0.053311273,0.023523517,0.025893357,0.015140896,0.0303018,0.020383852,0.031526633,0.014892275,0.005779717,0.008349928,0.02468046,0.022027863,0.0034852533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7,0.032509957,0.013318947,0.04668532,0.018934444,0.042236455,0.030107956,0.004649603,0.017150884,0.01111591,0.059048552,0.022877572,0.0054188278,0.012418347,0.050174985,0.028657904,0.041503888,0.030164426,0.04646948,0.040896174,0.023354497,0.2458856,0.03641348,0.01053096,0.008942465,0.05547499,0.004393997,0.00801076,0.008196981,0.013091119,0.009647253,0.020774148,0.023370981,0.034582026,0.017319625,0.011250118,0.035866998,0.02566455,0.031072363,0.01088926,0.02891938,0.008772099,0.010091657,0.013848111,0.041823193,0.02992988,0.020076852,0.013571151,0.031738266,0.01978,0.033643704,0.012014508,0.004601983,0.012490999,0.049175132,0.018707141,0.0036153311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8,0.056759764,0.025967337,0.03464312,0.031552672,0.031567182,0.03052538,0.007789085,0.017134063,0.01555485,0.05198437,0.024582548,0.0046547796,0.009830424,0.050230525,0.027688438,0.04284681,0.03027112,0.057967275,0.030271031,0.030500714,0.22452757,0.023405898,0.011420859,0.009056718,0.050346863,0.005763195,0.008962225,0.009837835,0.012147177,0.00995952,0.025279472,0.03613937,0.03545399,0.022925206,0.010131979,0.036137618,0.01825799,0.027120436,0.013431534,0.040124115,0.010833487,0.014205646,0.016310377,0.029587965,0.028952796,0.023488013,0.01055345,0.032596793,0.01222045,0.041815717,0.00882038,0.0065480196,0.012932559,0.046889555,0.014980906,0.0036040843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
9,0.047548734,0.019309223,0.029418802,0.02841026,0.028579881,0.036474794,0.009750771,0.015647138,0.023458365,0.059494488,0.023667222,0.0075045186,0.011895861,0.043358255,0.027373023,0.039579425,0.03616865,0.07170607,0.036991898,0.03167625,0.350147,0.038939837,0.010419216,0.0073815123,0.06701876,0.0061940043,0.0110031925,0.009823193,0.0148109915,0.01364537,0.02392087,0.040583998,0.047661126,0.022911634,0.014315203,0.023127556,0.025217144,0.03139764,0.013665321,0.049851596,0.0202089,0.015366678,0.008333047,0.04080891,0.031828683,0.020859558,0.007732195,0.020143433,0.020862918,0.036048822,0.009611078,0.004058255,0.011670716,0.037464682,0.016994977,0.0035844382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
10,0.043552853,0.019680604,0.039178945,0.050821196,0.034349017,0.04081951,0.011970343,0.019275337,0.03127419,0.04977699,0.027221497,0.008693963,0.019739738,0.04487917,0.031404827,0.056869335,0.03463649,0.05694864,0.043853264,0.032482695,0.2472707,0.03643035,0.010768856,0.015667489,0.08223076,0.0064673997,0.01278302,0.01108081,0.012652674,0.011039187,0.026598645,0.046981588,0.048091233,0.024614286,0.014557609,0.021919958,0.022495091,0.027156811,0.010445694,0.040004063,0.014736718,0.017656906,0.011233035,0.032073505,0.03435103,0.0172959,0.010042351,0.02219003,0.019391429,0.028736614,0.011100072,0.0061492478,0.011794896,0.03594852,0.025727376,0.0031044865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
11,0.038371954,0.015798898,0.021422826,0.026272183,0.027716687,0.03149199,0.016524661,0.017974894,0.03202775,0.057715394,0.03394889,0.008398117,0.015887965,0.049147926,0.036244232,0.05728109,0.042868752,0.04974373,0.031991113,0.02771571,0.3539838,0.03894027,0.015435479,0.014160028,0.04258435,0.0069684596,0.013074132,0.010668168,0.011670754,0.007629408,0.020850776,0.035058044,0.03259894,0.02486743,0.018289255,0.030047376,0.028421799,0.032158043,0.012052824,0.040484972,0.021575794,0.0147845885,0.01297932,0.02913512,0.03474612,0.022961158,0.010588132,0.030089775,0.017256329,0.0310469,0.009152731,0.006374368,0.013248092,0.04591931,0.024398498,0.0031112607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
12,0.056912083,0.014429335,0.022173574,0.02961353,0.03497687,0.02919933,0.017759858,0.01824484,0.03248225,0.05704775,0.029742327,0.012719632,0.011451359,0.04481094,0.03918835,0.04154834,0.038142122,0.052662235,0.047523554,0.02836499,0.40128383,0.035922058,0.013650599,0.023443084,0.051304415,0.008168699,0.012324424,0.01425349,0.010435704,0.010458794,0.02379588,0.04033578,0.04030414,0.030148052,0.016845904,0.028227115,0.024283791,0.035701167,0.015295413,0.041931115,0.03906344,0.01848173,0.014246356,0.025736654,0.024949614,0.024891201,0.0108427685,0.030289562,0.015294819,0.044465203,0.010229035,0.004559317,0.009419123,0.04476183,0.016442617,0.0020806575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13,0.060821872,0.012708643,0.036865644,0.026668172,0.037863012,0.028412564,0.020837564,0.015703877,0.03302928,0.055690803,0.02044212,0.0064551383,0.014857875,0.03976249,0.029122025,0.038795106,0.040867254,0.059547655,0.03996398,0.033390433,0.39846233,0.045233205,0.011468422,0.023209605,0.0349155,0.007904463,0.0072749555,0.011834337,0.010228554,0.009219255,0.023102134,0.03687956,0.056340463,0.02931133,0.016774306,0.02052829,0.019087035,0.038164925,0.015345113,0.040480543,0.02706653,0.01520058,0.011523564,0.027115176,0.015965587,0.01889436,0.008321332,0.02359199,0.013809002,0.042654373,0.009484869,0.0050853807,0.008193883,0.056362204,0.022109078,0.0021446291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,0.066135794,0.011754129,0.04251598,0.0131936455,0.027862957,0.042985886,0.01666378,0.026385654,0.038174722,0.067367524,0.02679763,0.008372488,0.01778644,0.03060449,0.038806755,0.030988581,0.03476875,0.059334807,0.040714573,0.035403803,0.33120352,0.034254204,0.012754381,0.021256018,0.060158398,0.0073560523,0.008475231,0.0112127075,0.014514498,0.008926327,0.024863454,0.044594046,0.042916667,0.031017255,0.01235972,0.02338767,0.029379442,0.049195092,0.013909182,0.03857164,0.023406645,0.014404643,0.011354898,0.027636196,0.019012878,0.015231006,0.012547151,0.016402649,0.018119192,0.048979197,0.012580417,0.005408393,0.010672371,0.055787645,0.023298899,0.0021525412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
15,0.068676054,0.014593535,0.028681032,0.01788215,0.03761177,0.058417607,0.017815918,0.01901884,0.02835002,0.061437763,0.031260554,0.010792738,0.019921217,0.04114849,0.043629773,0.029513717,0.03568568,0.038693152,0.03533119,0.033850007,0.3157966,0.035243466,0.0135589875,0.017400933,0.03578042,0.0072228014,0.00918529,0.011278187,0.013710344,0.008843712,0.02516731,0.04409571,0.025581919,0.02683392,0.018685222,0.021644227,0.019049836,0.04584325,0.01190634,0.04359768,0.02750665,0.013265827,0.008940018,0.021655431,0.021497434,0.008304595,0.016764745,0.019964335,0.019507261,0.0367611,0.015223892,0.004712782,0.010457989,0.03049497,0.016902037,0.00255211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
16,0.054006387,0.011291292,0.05260841,0.016403543,0.027461717,0.061138827,0.017597185,0.027055398,0.032842267,0.049795542,0.03778781,0.006373186,0.018417679,0.03075325,0.03767221,0.03499045,0.025862925,0.043943763,0.035021804,0.047916673,0.3378403,0.024583274,0.008527655,0.0120017,0.024736537,0.009836709,0.008940996,0.01035597,0.014044435,0.0070710112,0.020785488,0.0535016,0.03683011,0.029249117,0.01615971,0.016911538,0.024884345,0.029724205,0.0132869845,0.062497992,0.03557043,0.012416645,0.009565673,0.017362202,0.023735736,0.01192477,0.017471228,0.019539902,0.02413748,0.03242241,0.01346858,0.0062202304,0.013115965,0.029222703,0.0156095615,0.00259016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,0.06496932,0.01891766,0.029333407,0.018847309,0.023913061,0.04084457,0.026586842,0.0294312,0.025755532,0.07645398,0.020492915,0.0070274337,0.02828851,0.019750273,0.032863982,0.04129315,0.032299448,0.058079444,0.034585763,0.056619443,0.3885808,0.02304356,0.008946146,0.016864752,0.029561426,0.00831438,0.0070733405,0.011634025,0.015731398,0.008975199,0.028693628,0.05492701,0.041395925,0.02222828,0.01278351,0.01964978,0.026471766,0.030713025,0.012529728,0.061474495,0.022623517,0.011739355,0.008672842,0.017220354,0.030071877,0.0102944225,0.023880484,0.02505385,0.024807269,0.023027172,0.013386599,0.0060814177,0.01037786,0.04372868,0.028334567,0.0034484891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
18,0.06485719,0.0120913135,0.042325687,0.012523169,0.022292415,0.06661594,0.017030858,0.026443908,0.03156567,0.06268245,0.026126014,0.00612987,0.020052718,0.019373557,0.042524382,0.034855198,0.031898085,0.044292204,0.045672882,0.04686652,0.32320768,0.036801964,0.011404188,0.011747616,0.039645273,0.0070911553,0.0066538174,0.0132663995,0.013501089,0.0076072575,0.022315037,0.056301143,0.05263138,0.017479822,0.014707941,0.015895354,0.020118168,0.02771956,0.012054571,0.06163882,0.036373723,0.00957569,0.009616787,0.01652879,0.02739973,0.010743205,0.01943602,0.03611274,0.028629031,0.031808607,0.011410021,0.0051633622,0.014580967,0.024505658,0.020659389,0.0026752108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
19,0.054145716,0.012867605,0.046400566,0.012408213,0.019296264,0.03216009,0.016088894,0.021717515,0.02648695,0.06115485,0.02014917,0.008209518,0.020974763,0.014398171,0.027040815,0.032327868,0.02872284,0.044833716,0.030369442,0.039625525,0.30615124,0.028187718,0.008616273,0.0115552135,0.033379663,0.007518827,0.004946422,0.011545713,0.0102544,0.006719582,0.020328695,0.052709304,0.046649154,0.022758823,0.015184309,0.014593751,0.020810999,0.025323352,0.008593014,0.05008165,0.030141808,0.008445552,0.008946031,0.01424584,0.019265082,0.012167271,0.018447865,0.026763398,0.017596446,0.022036856,0.010750297,0.0042001638,0.013727233,0.022776807,0.016407186,0.0025875499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
20,0.06119286,0.01459699,0.05058161,0.012255958,0.023129564,0.029537551,0.010799824,0.021625206,0.032392353,0.06463248,0.017126737,0.005810952,0.02519609,0.011054881,0.03415211,0.016144505,0.029672148,0.024614772,0.022217298,0.033743374,0.33413032,0.03722228,0.009940427,0.012089309,0.032942176,0.0055750497,0.0055052196,0.008569208,0.011828276,0.0063716397,0.02740118,0.051313367,0.047507904,0.015905082,0.0097183855,0.00956608,0.012039802,0.023386218,0.010085618,0.027579315,0.025116522,0.0043833926,0.0063232672,0.011878981,0.013746826,0.019316819,0.019630017,0.02353825,0.016659526,0.017953675,0.010442667,0.0046758535,0.008991401,0.031553507,0.023620838,0.003498517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
21,0.06733144,0.009603116,0.051640246,0.010449526,0.014518853,0.039524283,0.012159496,0.015916849,0.025246212,0.07702431,0.01912879,0.0044976673,0.0267588,0.013166123,0.03481505,0.018207422,0.027669314,0.0203986,0.025513317,0.034147847,0.26832572,0.040710073,0.009031302,0.01271003,0.021927688,0.0052730683,0.0053762267,0.009325194,0.0144512765,0.0066899806,0.026009688,0.05074953,0.046065383,0.015928378,0.011262547,0.016348088,0.01447283,0.02283008,0.0094017405,0.026166726,0.026117025,0.0060787112,0.0065669823,0.009920231,0.012303204,0.01581947,0.023666691,0.019292472,0.018424846,0.016235357,0.007940088,0.0043464913,0.008532004,0.023813095,0.017705966,0.0038182647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
22,0.06302445,0.0067988774,0.039806884,0.006963452,0.014875301,0.04292683,0.010781088,0.013168858,0.025076592,0.06181427,0.01817783,0.0051634545,0.019239107,0.0082949195,0.035412144,0.012157341,0.023938788,0.02499593,0.019745164,0.025059368,0.3144118,0.026079843,0.007678551,0.012384555,0.02138808,0.004333115,0.004832293,0.008819921,0.012475924,0.004934792,0.015137123,0.05326887,0.031034384,0.011825222,0.009760353,0.016697096,0.015352861,0.02448527,0.0075179483,0.028260374,0.027867787,0.003814959,0.008445676,0.010426918,0.014717582,0.01697951,0.01917052,0.015601958,0.01994663,0.017972188,0.0060436833,0.0028287482,0.009447846,0.022039335,0.011800321,0.0028892073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
23,0.0393408,0.007094072,0.047882564,0.0052038934,0.011791669,0.048837155,0.01119996,0.012407997,0.03541014,0.09451891,0.017453507,0.0051107435,0.01718901,0.0076950337,0.0323463,0.013640299,0.018110814,0.02164347,0.018194677,0.024516467,0.41170058,0.027458414,0.007967769,0.012422724,0.047518805,0.0040753344,0.0044255517,0.005680559,0.009455214,0.0046568103,0.024065053,0.036192644,0.049364753,0.015227746,0.010463757,0.008884148,0.011715386,0.022471204,0.009331426,0.028011873,0.023084385,0.004332781,0.008796002,0.0069419774,0.01331948,0.011368978,0.019018982,0.021348896,0.010291314,0.013152785,0.006931393,0.0027891253,0.0054963874,0.014576843,0.011801522,0.002524697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
24,0.039597873,0.00511679,0.05759525,0.0066600693,0.014847186,0.036803115,0.008303801,0.011052844,0.034831047,0.054664485,0.018511828,0.005978621,0.01981629,0.009502221,0.03753376,0.011369994,0.018888699,0.022770086,0.01979423,0.034582965,0.55070937,0.033908527,0.010653517,0.011225259,0.031685818,0.0032446205,0.0040181708,0.0046843463,0.008073327,0.006559751,0.018426614,0.035929084,0.04201489,0.010957382,0.009384083,0.009494459,0.010093737,0.026669266,0.007480849,0.028047234,0.029455088,0.0033253573,0.007618566,0.009219058,0.015409606,0.009591475,0.016423289,0.011629486,0.011973742,0.019150915,0.0060466537,0.002094061,0.006569847,0.015629705,0.015823254,0.0033270053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
